Date,Population_Data,Regression_Data,LSTM_Data
1989-06-01,324.0,,
1989-07-01,337.0,,
1989-08-01,334.0,,
1989-09-01,312.0,,
1989-10-01,320.0,,
1989-11-01,319.0,,
1989-12-01,309.0,,
1990-01-01,308.0,,
1990-02-01,295.0,,
1990-03-01,303.0,,
1990-04-01,298.0,,
1990-05-01,291.0,,
1990-06-01,292.0,,
1990-07-01,290.0,,
1990-08-01,292.0,,
1990-09-01,276.0,,
1990-10-01,281.0,,
1990-11-01,275.0,,
1990-12-01,278.0,,
1991-01-01,278.0,,
1991-02-01,265.0,,
1991-03-01,284.0,,
1991-04-01,270.0,,
1991-05-01,274.0,,
1991-06-01,271.0,,
1991-07-01,262.0,,
1991-08-01,264.0,,
1991-09-01,252.0,,
1991-10-01,253.0,,
1991-11-01,254.0,,
1991-12-01,250.0,,
1992-01-01,253.0,,
1992-02-01,246.0,,
1992-03-01,239.0,,
1992-04-01,244.0,,
1992-05-01,249.0,,
1992-06-01,244.0,,
1992-07-01,235.0,,
1992-08-01,230.0,,
1992-09-01,229.0,,
1992-10-01,230.0,,
1992-11-01,233.0,,
1992-12-01,237.0,,
1993-01-01,231.0,,
1993-02-01,223.0,,
1993-03-01,232.0,,
1993-04-01,227.0,,
1993-05-01,229.0,,
1993-06-01,221.0,,
1993-07-01,226.0,,
1993-08-01,230.0,,
1993-09-01,231.0,,
1993-10-01,215.0,,
1993-11-01,219.0,,
1993-12-01,229.0,,
1994-01-01,225.0,,
1994-02-01,233.0,,
1994-03-01,220.0,,
1994-04-01,224.0,,
1994-05-01,228.0,,
1994-06-01,222.0,,
1994-07-01,223.0,,
1994-08-01,222.0,,
1994-09-01,220.0,,
1994-10-01,227.0,,
1994-11-01,223.0,,
1994-12-01,225.0,,
1995-01-01,221.0,,
1995-02-01,222.0,,
1995-03-01,229.0,,
1995-04-01,223.0,,
1995-05-01,227.0,,
1995-06-01,227.0,,
1995-07-01,231.0,,
1995-08-01,221.0,,
1995-09-01,220.0,,
1995-10-01,219.0,,
1995-11-01,217.0,,
1995-12-01,223.0,,
1996-01-01,226.0,,
1996-02-01,226.0,,
1996-03-01,224.0,,
1996-04-01,228.0,,
1996-05-01,224.0,,
1996-06-01,229.0,,
1996-07-01,226.0,,
1996-08-01,223.0,,
1996-09-01,226.0,,
1996-10-01,232.0,,
1996-11-01,218.0,,
1996-12-01,224.0,,
1997-01-01,235.0,,
1997-02-01,231.0,,
1997-03-01,237.0,,
1997-04-01,240.0,,
1997-05-01,237.0,,
1997-06-01,230.0,,
1997-07-01,236.0,,
1997-08-01,242.0,,
1997-09-01,251.0,,
1997-10-01,239.0,,
1997-11-01,244.0,,
1997-12-01,244.0,,
1998-01-01,250.0,,
1998-02-01,251.0,,
1998-03-01,246.0,,
1998-04-01,253.0,,
1998-05-01,244.0,,
1998-06-01,251.0,,
1998-07-01,259.0,,
1998-08-01,258.0,,
1998-09-01,258.0,,
1998-10-01,256.0,,
1998-11-01,260.0,,
1998-12-01,267.0,,
1999-01-01,269.0,,
1999-02-01,266.0,,
1999-03-01,274.0,,
1999-04-01,267.0,,
1999-05-01,266.0,,
1999-06-01,281.0,,
1999-07-01,281.0,,
1999-08-01,283.0,,
1999-09-01,288.0,,
1999-10-01,285.0,,
1999-11-01,279.0,,
1999-12-01,287.0,,
2000-01-01,295.0,,
2000-02-01,294.0,,
2000-03-01,293.0,,
2000-04-01,304.0,,
2000-05-01,310.0,,
2000-06-01,304.0,,
2000-07-01,300.0,,
2000-08-01,303.0,,
2000-09-01,304.0,,
2000-10-01,315.0,,
2000-11-01,324.0,,
2000-12-01,324.0,,
2001-01-01,323.0,,
2001-02-01,337.0,,
2001-03-01,324.0,,
2001-04-01,329.0,,
2001-05-01,326.0,,
2001-06-01,351.0,,
2001-07-01,344.0,,
2001-08-01,351.0,,
2001-09-01,358.0,,
2001-10-01,364.0,,
2001-11-01,371.0,,
2001-12-01,366.0,,
2002-01-01,369.0,,
2002-02-01,373.0,,
2002-03-01,359.0,,
2002-04-01,373.0,,
2002-05-01,381.0,,
2002-06-01,388.0,,
2002-07-01,384.0,,
2002-08-01,397.0,,
2002-09-01,408.0,,
2002-10-01,395.0,,
2002-11-01,415.0,,
2002-12-01,408.0,,
2003-01-01,408.0,,
2003-02-01,408.0,,
2003-03-01,418.0,,
2003-04-01,422.0,,
2003-05-01,441.0,,
2003-06-01,424.0,,
2003-07-01,422.0,,
2003-08-01,433.0,,
2003-09-01,444.0,,
2003-10-01,436.0,,
2003-11-01,454.0,,
2003-12-01,461.0,,
2004-01-01,453.0,,
2004-02-01,439.0,,
2004-03-01,463.0,,
2004-04-01,458.0,,
2004-05-01,460.0,,
2004-06-01,457.0,,
2004-07-01,458.0,,
2004-08-01,486.0,,
2004-09-01,470.0,,
2004-10-01,484.0,,
2004-11-01,480.0,,
2004-12-01,498.0,,
2005-01-01,501.0,,
2005-02-01,506.0,,
2005-03-01,484.0,,
2005-04-01,521.0,,
2005-05-01,519.0,,
2005-06-01,542.0,,
2005-07-01,519.0,,
2005-08-01,512.0,,
2005-09-01,527.0,,
2005-10-01,534.0,,
2005-11-01,531.0,,
2005-12-01,546.0,,
2006-01-01,550.0,,
2006-02-01,552.0,,
2006-03-01,542.0,,
2006-04-01,568.0,,
2006-05-01,562.0,,
2006-06-01,555.0,,
2006-07-01,577.0,,
2006-08-01,582.0,,
2006-09-01,587.0,,
2006-10-01,579.0,,
2006-11-01,601.0,,
2006-12-01,563.0,,
2007-01-01,564.0,,
2007-02-01,611.0,,
2007-03-01,604.0,,
2007-04-01,612.0,,
2007-05-01,594.0,,
2007-06-01,631.0,,
2007-07-01,616.0,,
2007-08-01,615.0,,
2007-09-01,603.0,,
2007-10-01,615.0,,
2007-11-01,638.0,,
2007-12-01,607.0,,
2008-01-01,652.0,,
2008-02-01,661.0,,
2008-03-01,656.0,,
2008-04-01,650.0,,
2008-05-01,653.0,,
2008-06-01,653.0,,
2008-07-01,661.0,,
2008-08-01,668.0,,
2008-09-01,676.0,,
2008-10-01,675.0,,
2008-11-01,654.0,,
2008-12-01,698.0,,
2009-01-01,680.0,,
2009-02-01,689.0,,
2009-03-01,675.0,,
2009-04-01,706.0,,
2009-05-01,698.0,,
2009-06-01,716.0,,
2009-07-01,682.0,,
2009-08-01,720.0,,
2009-09-01,699.0,,
2009-10-01,721.0,,
2009-11-01,699.0,,
2009-12-01,712.0,,
2010-01-01,716.0,,
2010-02-01,753.0,,
2010-03-01,746.0,,
2010-04-01,736.0,,
2010-05-01,743.0,,
2010-06-01,759.0,,
2010-07-01,742.0,,
2010-08-01,775.0,,
2010-09-01,762.0,,
2010-10-01,774.0,,
2010-11-01,800.0,,
2010-12-01,772.0,,
2011-01-01,784.0,,
2011-02-01,815.0,,
2011-03-01,812.0,,
2011-04-01,792.0,,
2011-05-01,776.0,,
2011-06-01,819.0,,
2011-07-01,802.0,,
2011-08-01,808.0,,
2011-09-01,840.0,,
2011-10-01,819.0,,
2011-11-01,811.0,,
2011-12-01,818.0,,
2012-01-01,825.0,,
2012-02-01,827.0,,
2012-03-01,819.0,,
2012-04-01,824.0,,
2012-05-01,856.0,,
2012-06-01,821.0,,
2012-07-01,838.0,,
2012-08-01,809.0,,
2012-09-01,853.0,,
2012-10-01,829.0,,
2012-11-01,866.0,,
2012-12-01,853.0,,
2013-01-01,838.0,,
2013-02-01,857.0,,
2013-03-01,835.0,,
2013-04-01,842.0,,
2013-05-01,874.0,,
2013-06-01,885.0,,
2013-07-01,868.0,,
2013-08-01,882.0,,
2013-09-01,882.0,,
2013-10-01,851.0,,
2013-11-01,874.0,,
2013-12-01,885.0,,
2014-01-01,890.0,,
2014-02-01,907.0,,
2014-03-01,882.0,,
2014-04-01,860.0,,
2014-05-01,841.0,,
2014-06-01,881.0,,
2014-07-01,892.0,,
2014-08-01,887.0,,
2014-09-01,877.0,,
2014-10-01,883.0,,
2014-11-01,864.0,,
2014-12-01,896.0,,
2015-01-01,873.0,,
2015-02-01,896.0,,
2015-03-01,912.0,,
2015-04-01,868.0,,
2015-05-01,883.0,,
2015-06-01,918.0,,
2015-07-01,880.0,,
2015-08-01,916.0,,
2015-09-01,925.0,,
2015-10-01,900.0,,
2015-11-01,875.0,,
2015-12-01,945.0,,
2016-01-01,914.0,,
2016-02-01,913.0,,
2016-03-01,905.0,,
2016-04-01,940.0,,
2016-05-01,911.0,,
2016-06-01,907.0,,
2016-07-01,920.0,,
2016-08-01,891.0,,
2016-09-01,908.0,,
2016-10-01,911.0,,
2016-11-01,919.0,,
2016-12-01,920.0,,
2017-01-01,915.0,,
2017-02-01,914.0,,
2017-03-01,909.0,,
2017-04-01,956.0,,
2017-05-01,943.0,,
2017-06-01,935.0,,
2017-07-01,970.0,,
2017-08-01,921.0,,
2017-09-01,925.0,,
2017-10-01,919.0,,
2017-11-01,936.0,,
2017-12-01,964.0,,
2018-01-01,908.0,,
2018-02-01,928.0,,
2018-03-01,969.0,,
2018-04-01,920.0,,
2018-05-01,922.0,,
2018-06-01,965.0,,
2018-07-01,942.0,,
2018-08-01,952.0,,
2018-09-01,971.0,,
2018-10-01,929.0,,
2018-11-01,960.0,,
2018-12-01,955.0,,
2019-01-01,976.0,,
2019-02-01,959.0,,
2019-03-01,980.0,,
2019-04-01,975.0,,
2019-05-01,959.0,,
2019-06-01,948.0,,
2019-07-01,937.0,,
2019-08-01,943.0,,
2019-09-01,993.0,,
2019-10-01,966.0,,
2019-11-01,946.0,,
2019-12-01,969.0,,
2020-01-01,975.0,,
2020-02-01,973.0,,
2020-03-01,974.0,,
2020-04-01,956.0,,
2020-05-01,1003.0,,
2020-06-01,992.0,,
2020-07-01,974.0,,
2020-08-01,951.0,,
2020-09-01,1008.0,,
2020-10-01,958.0,,
2020-11-01,999.0,,
2020-12-01,1015.0,,
2021-01-01,1025.0,,
2021-02-01,1019.0,,
2021-03-01,1012.0,,
2021-04-01,993.0,,
2021-05-01,994.0,,
2021-06-01,1041.0,,
2021-07-01,976.0,,
2021-08-01,1036.0,,
2021-09-01,1009.0,,
2021-10-01,1007.0,,
2021-11-01,1050.0,,
2021-12-01,1041.0,,
2022-01-01,1007.0,,
2022-02-01,1025.0,,
2022-03-01,1072.0,,
2022-04-01,1063.0,,
2022-05-01,1009.0,,
2022-06-01,1076.0,,
2022-07-01,1053.0,,
2022-08-01,1040.0,,
2022-09-01,1053.0,,
2022-10-01,1056.0,,
2022-11-01,1063.0,,
2022-12-01,1108.0,,
2023-01-01,1071.0,,
2023-02-01,1065.0,,
2023-03-01,1028.0,,
2023-04-01,1058.0,,
2023-05-01,1050.0,,
2023-06-01,1130.0,,
2023-07-01,1060.0,,
2023-08-01,1083.0,,
2023-09-01,1070.0,,
2023-10-01,1075.0,,
2023-11-01,1149.0,,
2023-12-01,1106.0,,
2024-01-01,1100.0,,
2024-01-01,1100.0,,
2024-02-01,,,1070.8052
2024-03-01,,,1068.1549
2024-04-01,,,1065.4294
2024-05-01,,,1062.1324
2024-06-01,,,1058.7004
2024-07-01,,,1055.2758
2024-08-01,,,1051.9697
2024-09-01,,,1048.893
2024-10-01,,,1045.9061
2024-11-01,,,1043.1047
2024-12-01,,,1040.4144
2025-01-01,,932.3816604259772,1037.8547
2025-02-01,,,1035.3657
2025-03-01,,,1032.995
2025-04-01,,,1030.7224
2025-05-01,,,1028.542
2025-06-01,,,1026.4487
2025-07-01,,,1024.4388
2025-08-01,,,1022.50775
2025-09-01,,,1020.65247
2025-10-01,,,1018.86884
2025-11-01,,,1017.15356
2025-12-01,,,1015.50385
2026-01-01,,950.8079409918282,1013.9162
2026-02-01,,,1012.38794
2026-03-01,,,1010.9166
2026-04-01,,,1009.49963
2026-05-01,,,1008.1343
2026-06-01,,,1006.8188
2026-07-01,,,1005.55096
2026-08-01,,,1004.3286
2026-09-01,,,1003.1498
2026-10-01,,,1002.01276
2026-11-01,,,1000.91595
2026-12-01,,,999.85736
2027-01-01,,969.4588150853524,998.83594
2027-02-01,,,997.84973
2027-03-01,,,996.8977
2027-04-01,,,995.9783
2027-05-01,,,995.09045
2027-06-01,,,994.23267
2027-07-01,,,993.40393
2027-08-01,,,992.60297
2027-09-01,,,991.8289
2027-10-01,,,991.0809
2027-11-01,,,990.3576
2027-12-01,,,989.65845
2028-01-01,,988.3342827063752,988.98224
2028-02-01,,,988.3283
2028-03-01,,,987.69574
2028-04-01,,,987.0839
2028-05-01,,,986.49194
2028-06-01,,,985.9194
2028-07-01,,,985.36505
2028-08-01,,,984.82874
2028-09-01,,,984.3096
2028-10-01,,,983.80707
2028-11-01,,,983.3207
2028-12-01,,,982.84985
2029-01-01,,1007.4343438551296,982.3939
2029-02-01,,,981.95233
2029-03-01,,,981.52484
2029-04-01,,,981.11084
2029-05-01,,,980.70984
2029-06-01,,,980.3215
2029-07-01,,,979.94525
2029-08-01,,,979.58075
2029-09-01,,,979.2278
2029-10-01,,,978.8856
2029-11-01,,,978.55414
2029-12-01,,,978.23303
2030-01-01,,1026.758998531499,977.9217
2030-02-01,,,977.62
2030-03-01,,,977.32764
2030-04-01,,,977.0445
2030-05-01,,,976.76984
2030-06-01,,,976.5037
2030-07-01,,,976.24567
2030-08-01,,,975.9955
2030-09-01,,,975.7531
2030-10-01,,,975.51807
2030-11-01,,,975.29016
2030-12-01,,,975.0693
2031-01-01,,1046.3082467355416,974.85486
2031-02-01,,,974.6473
2031-03-01,,,974.44574
2031-04-01,,,974.2505
2031-05-01,,,974.06104
2031-06-01,,,973.87726
2031-07-01,,,973.6991
2031-08-01,,,973.5263
2031-09-01,,,973.35876
2031-10-01,,,973.1961
2031-11-01,,,973.0385
2031-12-01,,,972.8857
2032-01-01,,1066.082088467083,972.73724
2032-02-01,,,972.59344
2032-03-01,,,972.45386
2032-04-01,,,972.3186
2032-05-01,,,972.18713
2032-06-01,,,972.0597
2032-07-01,,,971.9362
2032-08-01,,,971.8161
2032-09-01,,,971.6999
2032-10-01,,,971.5869
2032-11-01,,,971.47736
2032-12-01,,,971.37103
2033-01-01,,1086.080523726414,971.268
2033-02-01,,,971.1679
2033-03-01,,,971.07086
2033-04-01,,,970.97675
2033-05-01,,,970.8854
2033-06-01,,,970.79663
2033-07-01,,,970.7106
2033-08-01,,,970.62714
2033-09-01,,,970.546
2033-10-01,,,970.46747
2033-11-01,,,970.39136
2033-12-01,,,970.31726
2034-01-01,,1106.3035525133018,970.2453
2034-02-01,,,970.17554
2034-03-01,,,970.108
2034-04-01,,,970.0423
2034-05-01,,,969.97864
2034-06-01,,,969.9167
2034-07-01,,,969.85675
2034-08-01,,,969.7985
2034-09-01,,,969.742
2034-10-01,,,969.68713
2034-11-01,,,969.6339
2034-12-01,,,969.5822
2035-01-01,,1126.751174827863,969.53204
2035-02-01,,,969.4832
2035-03-01,,,969.43604
2035-04-01,,,969.39026
2035-05-01,,,969.34564
2035-06-01,,,969.3024
2035-07-01,,,969.2605
2035-08-01,,,969.21985
2035-09-01,,,969.18024
2035-10-01,,,969.1419
2035-11-01,,,969.1046
2035-12-01,,,969.0684
2036-01-01,,1147.423390669981,969.0333
2036-02-01,,,968.99927
2036-03-01,,,968.9664
2036-04-01,,,968.9341
2036-05-01,,,968.903
2036-06-01,,,968.8728
2036-07-01,,,968.8434
2036-08-01,,,968.815
2036-09-01,,,968.7873
2036-10-01,,,968.7605
2036-11-01,,,968.7344
2036-12-01,,,968.70905
2037-01-01,,1168.3202000397723,968.68445
2037-02-01,,,968.6607
2037-03-01,,,968.6375
2037-04-01,,,968.6149
2037-05-01,,,968.5932
2037-06-01,,,968.572
2037-07-01,,,968.5515
2037-08-01,,,968.5316
2037-09-01,,,968.5122
2037-10-01,,,968.49347
2037-11-01,,,968.4753
2037-12-01,,,968.4576
2038-01-01,,1189.441602937237,968.44037
2038-02-01,,,968.42365
2038-03-01,,,968.4075
2038-04-01,,,968.3917
2038-05-01,,,968.3764
2038-06-01,,,968.3616
2038-07-01,,,968.34735
2038-08-01,,,968.33325
2038-09-01,,,968.31976
2038-10-01,,,968.30664
2038-11-01,,,968.2939
2038-12-01,,,968.28143
2039-01-01,,1210.7875993622,968.2693
2039-02-01,,,968.2577
2039-03-01,,,968.2464
2039-04-01,,,968.2354
2039-05-01,,,968.2247
2039-06-01,,,968.21423
2039-07-01,,,968.20416
2039-08-01,,,968.1946
2039-09-01,,,968.185
2039-10-01,,,968.17584
2039-11-01,,,968.16675
2039-12-01,,,968.15814
2040-01-01,,1232.358189314953,968.1497
2040-02-01,,,968.14154
2040-03-01,,,968.13354
2040-04-01,,,968.1259
2040-05-01,,,968.11835
2040-06-01,,,968.111
2040-07-01,,,968.10394
2040-08-01,,,968.09705
2040-09-01,,,968.09045
2040-10-01,,,968.084
2040-11-01,,,968.0777
2040-12-01,,,968.0715
2041-01-01,,1254.1533727952628,968.0657
2041-02-01,,,968.0599
2041-03-01,,,968.0544
2041-04-01,,,968.0488
2041-05-01,,,968.0435
2041-06-01,,,968.03864
2041-07-01,,,968.0335
2041-08-01,,,968.0287
2041-09-01,,,968.02405
2041-10-01,,,968.01953
2041-11-01,,,968.01495
2041-12-01,,,968.01074
2042-01-01,,1276.173149803246,968.00665
2042-02-01,,,968.0025
2042-03-01,,,967.9986
2042-04-01,,,967.9949
2042-05-01,,,967.9912
2042-06-01,,,967.9876
2042-07-01,,,967.98413
2042-08-01,,,967.9807
2042-09-01,,,967.9775
2042-10-01,,,967.9743
2042-11-01,,,967.9712
2042-12-01,,,967.96826
2043-01-01,,1298.4175203387858,967.9653
2043-02-01,,,967.96246
2043-03-01,,,967.9597
2043-04-01,,,967.95715
2043-05-01,,,967.9546
2043-06-01,,,967.9521
2043-07-01,,,967.9496
2043-08-01,,,967.9474
2043-09-01,,,967.945
2043-10-01,,,967.9428
2043-11-01,,,967.9407
2043-12-01,,,967.93854
2044-01-01,,1320.886484401999,967.9365
2044-02-01,,,967.9345
2044-03-01,,,967.9327
2044-04-01,,,967.9308
2044-05-01,,,967.92896
2044-06-01,,,967.92725
2044-07-01,,,967.92554
2044-08-01,,,967.9238
2044-09-01,,,967.92224
2044-10-01,,,967.92065
2044-11-01,,,967.91907
2044-12-01,,,967.91754
2045-01-01,,1343.5800419928855,967.9162
2045-02-01,,,967.9148
2045-03-01,,,967.9134
2045-04-01,,,967.9121
2045-05-01,,,967.9109
2045-06-01,,,967.9096
2045-07-01,,,967.9083
2045-08-01,,,967.9072
2045-09-01,,,967.90607
2045-10-01,,,967.905
2045-11-01,,,967.9038
2045-12-01,,,967.9029
2046-01-01,,1366.4981931114453,967.9019
2046-02-01,,,967.90094
2046-03-01,,,967.8999
2046-04-01,,,967.89905
2046-05-01,,,967.8981
2046-06-01,,,967.8972
2046-07-01,,,967.8965
2046-08-01,,,967.8956
2046-09-01,,,967.8949
2046-10-01,,,967.89417
2046-11-01,,,967.8933
2046-12-01,,,967.8926
2047-01-01,,1389.6409377574455,967.8919
2047-02-01,,,967.8912
2047-03-01,,,967.89044
2047-04-01,,,967.8899
2047-05-01,,,967.8892
2047-06-01,,,967.8886
2047-07-01,,,967.88806
2047-08-01,,,967.88745
2047-09-01,,,967.8869
2047-10-01,,,967.88635
2047-11-01,,,967.88586
2047-12-01,,,967.8853
2048-01-01,,1413.0082759312354,967.88477
2048-02-01,,,967.88434
2048-03-01,,,967.88385
2048-04-01,,,967.8835
2048-05-01,,,967.88306
2048-06-01,,,967.88257
2048-07-01,,,967.88214
2048-08-01,,,967.8818
2048-09-01,,,967.88135
2048-10-01,,,967.88104
2048-11-01,,,967.8806
2048-12-01,,,967.8802
2049-01-01,,1436.6002076326404,967.8799
2049-02-01,,,967.8797
2049-03-01,,,967.8793
2049-04-01,,,967.8789
2049-05-01,,,967.8787
2049-06-01,,,967.8783
2049-07-01,,,967.878
2049-08-01,,,967.87775
2049-09-01,,,967.87756
2049-10-01,,,967.8772
2049-11-01,,,967.8769
2049-12-01,,,967.8768
2050-01-01,,1460.4167328616022,967.87646
2050-02-01,,,967.8763
2050-03-01,,,967.8759
2050-04-01,,,967.87573
2050-05-01,,,967.8755
2050-06-01,,,967.8753
2050-07-01,,,967.8751
2050-08-01,,,967.8749
2050-09-01,,,967.8747
2050-10-01,,,967.87445
2050-11-01,,,967.87427
2050-12-01,,,967.87415
2051-01-01,,1484.457851618237,967.8739
2051-02-01,,,967.8737
2051-03-01,,,967.8736
2051-04-01,,,967.8734
2051-05-01,,,967.8733
2051-06-01,,,967.87305
2051-07-01,,,967.873
2051-08-01,,,967.87286
2051-09-01,,,967.87274
2051-10-01,,,967.87256
2051-11-01,,,967.87244
2051-12-01,,,967.8723
2052-01-01,,1508.7235639025455,967.8722
2052-02-01,,,967.872
2052-03-01,,,967.8719
2052-04-01,,,967.8719
2052-05-01,,,967.87177
2052-06-01,,,967.8717
2052-07-01,,,967.8717
2052-08-01,,,967.87146
2052-09-01,,,967.87146
2052-10-01,,,967.87134
2052-11-01,,,967.8713
2052-12-01,,,967.8713
2053-01-01,,1533.2138697145274,967.87115
2053-02-01,,,967.87103
2053-03-01,,,967.87103
2053-04-01,,,967.8709
2053-05-01,,,967.8709
2053-06-01,,,967.87085
2053-07-01,,,967.8706
2053-08-01,,,967.8706
2053-09-01,,,967.8706
2053-10-01,,,967.8704
2053-11-01,,,967.8704
2053-12-01,,,967.8703
2054-01-01,,1557.9287690539495,967.8703
2054-02-01,,,967.8702
2054-03-01,,,967.8702
2054-04-01,,,967.8702
2054-05-01,,,967.8701
2054-06-01,,,967.8701
2054-07-01,,,967.8701
2054-08-01,,,967.8701
2054-09-01,,,967.8701
2054-10-01,,,967.8701
2054-11-01,,,967.8701
2054-12-01,,,967.8701
2055-01-01,,1582.868261921161,967.8701
2055-02-01,,,967.8701
2055-03-01,,,967.8701
2055-04-01,,,967.8701
2055-05-01,,,967.8701
2055-06-01,,,967.87
2055-07-01,,,967.87
2055-08-01,,,967.87
2055-09-01,,,967.8699
2055-10-01,,,967.8699
2055-11-01,,,967.8699
2055-12-01,,,967.8699
2056-01-01,,1608.0323483160464,967.8699
2056-02-01,,,967.86975
2056-03-01,,,967.86975
2056-04-01,,,967.86975
2056-05-01,,,967.86975
2056-06-01,,,967.86975
2056-07-01,,,967.8697
2056-08-01,,,967.8697
2056-09-01,,,967.86957
2056-10-01,,,967.86957
2056-11-01,,,967.86945
2056-12-01,,,967.86945
2057-01-01,,1633.4210282384884,967.86945
2057-02-01,,,967.86945
2057-03-01,,,967.8693
2057-04-01,,,967.8693
2057-05-01,,,967.8693
2057-06-01,,,967.8693
2057-07-01,,,967.8693
2057-08-01,,,967.8693
2057-09-01,,,967.86926
2057-10-01,,,967.86926
2057-11-01,,,967.86926
2057-12-01,,,967.86926
2058-01-01,,1659.0343016884872,967.86926
2058-02-01,,,967.86926
2058-03-01,,,967.86926
2058-04-01,,,967.86926
2058-05-01,,,967.86926
2058-06-01,,,967.86926
2058-07-01,,,967.86926
2058-08-01,,,967.86926
2058-09-01,,,967.86926
2058-10-01,,,967.86926
2058-11-01,,,967.86926
2058-12-01,,,967.86926
2059-01-01,,1684.8721686662177,967.86926
2059-02-01,,,967.86926
2059-03-01,,,967.86926
2059-04-01,,,967.86926
2059-05-01,,,967.86926
2059-06-01,,,967.86926
2059-07-01,,,967.86926
2059-08-01,,,967.86926
2059-09-01,,,967.86926
2059-10-01,,,967.86926
2059-11-01,,,967.86926
2059-12-01,,,967.86926
2060-01-01,,1710.934629171621,967.86926
2060-02-01,,,967.86926
2060-03-01,,,967.86926
2060-04-01,,,967.86926
2060-05-01,,,967.86926
2060-06-01,,,967.86926
2060-07-01,,,967.86926
2060-08-01,,,967.86926
2060-09-01,,,967.86926
2060-10-01,,,967.86926
2060-11-01,,,967.86926
2060-12-01,,,967.86926
2061-01-01,,1737.221683204465,967.86926
2061-02-01,,,967.86926
2061-03-01,,,967.86926
2061-04-01,,,967.86926
2061-05-01,,,967.86926
2061-06-01,,,967.86926
2061-07-01,,,967.86926
2061-08-01,,,967.86926
2061-09-01,,,967.86926
2061-10-01,,,967.86926
2061-11-01,,,967.86926
2061-12-01,,,967.86926
2062-01-01,,1763.7333307650988,967.86926
2062-02-01,,,967.86926
2062-03-01,,,967.86926
2062-04-01,,,967.86926
2062-05-01,,,967.86926
2062-06-01,,,967.86926
2062-07-01,,,967.86926
2062-08-01,,,967.86926
2062-09-01,,,967.86926
2062-10-01,,,967.86926
2062-11-01,,,967.86926
2062-12-01,,,967.86926
2063-01-01,,1790.4695718534058,967.86926
2063-02-01,,,967.86926
2063-03-01,,,967.86926
2063-04-01,,,967.86926
2063-05-01,,,967.86926
2063-06-01,,,967.86926
2063-07-01,,,967.86926
2063-08-01,,,967.86926
2063-09-01,,,967.86926
2063-10-01,,,967.86926
2063-11-01,,,967.86926
2063-12-01,,,967.86926
2064-01-01,,1817.4304064692697,967.86926
2064-02-01,,,967.86926
2064-03-01,,,967.86926
2064-04-01,,,967.86926
2064-05-01,,,967.86926
2064-06-01,,,967.86926
2064-07-01,,,967.86926
2064-08-01,,,967.86926
2064-09-01,,,967.86926
2064-10-01,,,967.86926
2064-11-01,,,967.86926
2064-12-01,,,967.86926
2065-01-01,,1844.6158346126904,967.86926
2065-02-01,,,967.86926
2065-03-01,,,967.86926
2065-04-01,,,967.86926
2065-05-01,,,967.86926
2065-06-01,,,967.86926
2065-07-01,,,967.86926
2065-08-01,,,967.86926
2065-09-01,,,967.86926
2065-10-01,,,967.86926
2065-11-01,,,967.86926
2065-12-01,,,967.86926
2066-01-01,,1872.0258562838424,967.86926
2066-02-01,,,967.86926
2066-03-01,,,967.86926
2066-04-01,,,967.86926
2066-05-01,,,967.86926
2066-06-01,,,967.86926
2066-07-01,,,967.86926
2066-08-01,,,967.86926
2066-09-01,,,967.86926
2066-10-01,,,967.86926
2066-11-01,,,967.86926
2066-12-01,,,967.86926
2067-01-01,,1899.660471482668,967.86926
2067-02-01,,,967.86926
2067-03-01,,,967.86926
2067-04-01,,,967.86926
2067-05-01,,,967.86926
2067-06-01,,,967.86926
2067-07-01,,,967.86926
2067-08-01,,,967.86926
2067-09-01,,,967.86926
2067-10-01,,,967.86926
2067-11-01,,,967.86926
2067-12-01,,,967.86926
2068-01-01,,1927.5196802091089,967.86926
2068-02-01,,,967.86926
2068-03-01,,,967.86926
2068-04-01,,,967.86926
2068-05-01,,,967.86926
2068-06-01,,,967.86926
2068-07-01,,,967.86926
2068-08-01,,,967.86926
2068-09-01,,,967.86926
2068-10-01,,,967.86926
2068-11-01,,,967.86926
2068-12-01,,,967.86926
2069-01-01,,1955.603482463048,967.86926
2069-02-01,,,967.86926
2069-03-01,,,967.86926
2069-04-01,,,967.86926
2069-05-01,,,967.86926
2069-06-01,,,967.86926
2069-07-01,,,967.86926
2069-08-01,,,967.86926
2069-09-01,,,967.86926
2069-10-01,,,967.86926
2069-11-01,,,967.86926
2069-12-01,,,967.86926
2070-01-01,,1983.9118782447183,967.86926
2070-02-01,,,967.86926
2070-03-01,,,967.86926
2070-04-01,,,967.86926
2070-05-01,,,967.86926
2070-06-01,,,967.86926
2070-07-01,,,967.86926
2070-08-01,,,967.86926
2070-09-01,,,967.86926
2070-10-01,,,967.86926
2070-11-01,,,967.86926
2070-12-01,,,967.86926
2071-01-01,,2012.4448675540625,967.86926
2071-02-01,,,967.86926
2071-03-01,,,967.86926
2071-04-01,,,967.86926
2071-05-01,,,967.86926
2071-06-01,,,967.86926
2071-07-01,,,967.86926
2071-08-01,,,967.86926
2071-09-01,,,967.86926
2071-10-01,,,967.86926
2071-11-01,,,967.86926
2071-12-01,,,967.86926
2072-01-01,,2041.2024503909047,967.86926
2072-02-01,,,967.86926
2072-03-01,,,967.86926
2072-04-01,,,967.86926
2072-05-01,,,967.86926
2072-06-01,,,967.86926
